question_id,raw_subject,raw_topic,canonical_subject,needs_review,rule
em::2.41.2,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.3,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.5,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.6,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.8,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.12,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.14,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.15,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.16,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.17,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.18,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.19,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.20,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.21,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.22,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.23,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.24,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.26,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.27,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.28,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.29,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.30,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.31,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.32,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.33,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.34,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.35,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.41.36,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.42.1,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.42.2,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.43.1,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.44.1,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::2.44.2,Mathematics,Calculus,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.18,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.19,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.20,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.21,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.22,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.23,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.24,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.25,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.26,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.27,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.28,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.24.29,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.25.1,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.26.1,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.27.1,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.28.1,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.28.2,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.28.3,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.29.1,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.29.2,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.29.3,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.29.4,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.29.5,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::3.29.6,Mathematics,Linear Algebra,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.2.1,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.3.1,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.4.2,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.4.3,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.4.5,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.5.1,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.5.2,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.5.3,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.5.4,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.5.6,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.5.8,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.5.10,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.5.15,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.6.1,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.1,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.3,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.4,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.6,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.7,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.8,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.10,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.11,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.12,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.14,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.7.15,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.8.1,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
em::4.8.3,Mathematics,Probability,Engineering Mathematics,True,fallback for non-discrete-math topics; see TOPIC_OVERRIDES for the Discrete-Math split
